,Nose_Neck_MidHip,RShoulder_Neck_MidHip,LShoulder_Neck_MidHip,RElbow_RShoulder_Neck,LElbow_LShoulder_Neck,RWrist_RElbow_RShoulder,LWrist_LElbow_LShoulder,RHip_MidHip_Neck,LHip_MidHip_Neck,RKnee_RHip_MidHip,LKnee_LHip_MidHip,RAnkle_RKnee_RHip,LAnkle_LKnee_LHip
Paul Gauguin_97988_keypoints.npy_97988_1_f,-2.656733989715576,-1.5380158424377441,1.589261770248413,-1.6557843685150146,1.8070253133773804,-1.0643165111541748,0.2709042727947235,1.5693291425704956,-1.5637893676757812,-1.6167166233062744,1.5329519510269165,5e-324,5e-324
Paul Gauguin_97988_keypoints.npy_97988_2_f,2.436814308166504,-1.5752311944961548,1.5661669969558716,-1.4921529293060303,1.9822338819503784,-0.9397628307342529,-2.772930383682251,1.8837857246398926,-1.3835183382034302,-0.8321238160133362,-2.6860461235046387,-2.30198335647583,0.7141658663749695
Paul Gauguin_89848_keypoints.npy_89848_1_f,-2.411576747894287,-1.494345784187317,1.6477500200271606,-1.9616618156433105,2.1064817905426025,1.6094801425933838,2.402963399887085,1.2737212181091309,-1.8531134128570557,-3.0153989791870117,0.8678750991821289,-1.6086434125900269,5e-324
Paul Gauguin_89848_keypoints.npy_89848_2_f,-2.7793169021606445,-1.657185435295105,1.520896315574646,5e-324,1.583650827407837,5e-324,1.71263587474823,1.2587138414382935,-1.8405228853225708,5e-324,5e-324,5e-324,5e-324
Paul Gauguin_97975_keypoints.npy_97975_1_f,3.0088517665863037,-1.696669578552246,1.4485548734664917,-2.522667169570923,2.354386806488037,-2.1784582138061523,2.732207775115967,1.492917537689209,-1.6486830711364746,-1.5041104555130005,1.3827831745147705,-3.055591106414795,-3.114301919937134
Paul Gauguin_9586_keypoints.npy_9586_1_f,-2.8079957962036133,-1.7485719919204712,1.3921610116958618,-1.5448229312896729,1.691236138343811,-0.18985769152641296,1.5046943426132202,1.3521499633789062,-1.7913185358047485,-2.6804630756378174,-0.0608779601752758,-0.570487916469574,-0.573331356048584
Paul Gauguin_9586_keypoints.npy_9586_2_f,-2.7730636596679688,-1.5887601375579834,1.5183019638061523,-1.5306297540664673,1.8958663940429688,-0.2777460217475891,-3.13940691947937,1.629338264465332,-1.5742766857147217,-2.2741498947143555,0.5330420136451721,-1.035717248916626,-0.639444887638092
Paul Gauguin_9586_keypoints.npy_9586_3_f,2.3922078609466553,-1.5326571464538574,1.6103291511535645,-1.9514360427856445,2.3511767387390137,-2.8783442974090576,5e-324,2.059084177017212,-1.334703803062439,0.3316939175128937,-2.4474923610687256,0.9076943397521973,0.7719618082046509
Amedeo Modigliani_78145_keypoints.npy_78145_1_f,3.0959270000457764,-1.5507683753967285,1.566097617149353,-1.7675518989562988,1.7201790809631348,-0.9024764895439148,2.4650659561157227,1.6096173524856567,-1.5658354759216309,-1.6058508157730103,1.5265493392944336,5e-324,5e-324
Amedeo Modigliani_70261_keypoints.npy_70261_1_f,2.861428737640381,-2.024564743041992,1.136295199394226,-1.361906886100769,1.6343412399291992,2.7818408012390137,1.005253791809082,1.31076979637146,-1.7923097610473633,5e-324,5e-324,5e-324,5e-324
Amedeo Modigliani_91604_keypoints.npy_91604_1_f,2.8190500736236572,-1.8019566535949707,1.3595154285430908,-1.5712275505065918,2.0406386852264404,2.8685765266418457,2.983428478240967,1.4119019508361816,-1.7286527156829834,-2.228994369506836,1.313671350479126,-0.9645788669586182,-1.2133803367614746
Amedeo Modigliani_70529_keypoints.npy_70529_1_f,-2.965085506439209,-1.5887335538864136,1.4961435794830322,-1.780766248703003,1.928781509399414,2.684654712677002,2.578608751296997,1.2166510820388794,-1.9677871465682983,-2.056718349456787,0.8164665699005127,5e-324,5e-324
Tamara de Lempicka_75779_keypoints.npy_75779_1_f,2.854015588760376,-1.362982153892517,1.7975594997406006,-1.9709956645965576,1.7299569845199585,-0.7764480710029602,1.577782392501831,1.516674518585205,-1.6256859302520752,-1.3460707664489746,1.4013088941574097,3.0509445667266846,2.842162847518921
Tamara de Lempicka_75779_keypoints.npy_75779_2_f,2.849522113800049,-1.744535207748413,1.4511550664901733,5e-324,2.1669180393218994,5e-324,2.4644012451171875,1.5052188634872437,-1.7709838151931763,-1.661702275276184,1.4900511503219604,-2.834347724914551,5e-324
Tamara de Lempicka_90798_keypoints.npy_90798_1_f,2.4655346870422363,-1.6164456605911255,1.5060480833053589,-2.1733529567718506,1.4586533308029175,-1.2367680072784424,-1.3003188371658325,1.6173290014266968,-1.133248209953308,-0.42086419463157654,2.3965766429901123,5e-324,5e-324
Tamara de Lempicka_61475_keypoints.npy_61475_1_f,-2.6911520957946777,-1.3589950799942017,1.817057728767395,-2.3600528240203857,1.9553014039993286,-2.2122223377227783,1.7158637046813965,1.7361202239990234,-1.5880522727966309,-1.8398410081863403,2.3217265605926514,-2.720707654953003,2.2557430267333984
Tamara de Lempicka_22925_keypoints.npy_22925_1_f,2.2332711219787598,-1.2817007303237915,1.7929104566574097,-1.6905441284179688,1.9735387563705444,-3.0818288326263428,2.2071738243103027,1.5583003759384155,-1.6691465377807617,-1.2274843454360962,2.175656795501709,5e-324,5e-324
Tamara de Lempicka_89033_keypoints.npy_89033_1_f,3.0263633728027344,-1.2234561443328857,1.9103063344955444,-2.011277198791504,1.6211377382278442,0.3902718424797058,2.6433706283569336,1.4558277130126953,-1.461426019668579,5e-324,5e-324,5e-324,5e-324
Tamara de Lempicka_13816_keypoints.npy_13816_1_f,2.4206113815307617,-1.6719797849655151,1.469165563583374,-1.899216651916504,1.8103114366531372,-2.3788487911224365,-2.191878318786621,1.8139491081237793,-1.310610055923462,-1.2436772584915161,1.844591736793518,2.7684597969055176,2.796252727508545
Tamara de Lempicka_21003_keypoints.npy_21003_1_f,2.3962769508361816,-1.4004188776016235,1.7393898963928223,-1.862836241722107,1.7571078538894653,-3.013000965118408,2.2537524700164795,1.9539352655410767,-1.479175090789795,-1.1076816320419312,1.9274141788482666,5e-324,5e-324
Tamara de Lempicka_67540_keypoints.npy_67540_1_f,2.166130781173706,-1.7607452869415283,1.4481382369995117,-1.2955780029296875,2.2891383171081543,-1.2576367855072021,-0.49527230858802795,1.7266055345535278,-1.6725102663040161,-1.92372727394104,1.5207979679107666,5e-324,5e-324
Tamara de Lempicka_44766_keypoints.npy_44766_1_f,-2.6501083374023438,-1.4416896104812622,1.6932717561721802,-1.959286093711853,1.7162346839904785,5e-324,2.9549829959869385,2.0765089988708496,-1.363169550895691,5e-324,5e-324,5e-324,5e-324
Tamara de Lempicka_37099_keypoints.npy_37099_1_f,-3.076521396636963,-1.5444986820220947,1.6034263372421265,-2.305873155593872,2.423999547958374,-0.5326989889144897,5e-324,1.664789080619812,-1.8787105083465576,2.7643213272094727,5e-324,-1.4509364366531372,5e-324
Tamara de Lempicka_56654_keypoints.npy_56654_1_f,2.8770461082458496,-1.6761784553527832,1.440638542175293,1.2619072198867798,1.686341643333435,1.7390652894973755,-2.278813123703003,1.8058809041976929,-1.4982457160949707,-1.6704552173614502,2.3128037452697754,5e-324,5e-324
